"","fips","SCC","Pollutant","Emissions","type","year"
"25702","51159","2102002000","PM25-PRI",0.8406,"NONPOINT",2008
"25703","46087","2103002000","PM25-PRI",0.00344821,"NONPOINT",2008
"25704","47017","2102002000","PM25-PRI",19.7622,"NONPOINT",2008
"25705","46053","2103002000","PM25-PRI",0.00143434,"NONPOINT",2008
"25706","40097","2103002000","PM25-PRI",0.0112344,"NONPOINT",2008
"25707","40153","2103002000","PM25-PRI",0.0096265,"NONPOINT",2008
"25708","13223","2102002000","PM25-PRI",2.48225,"NONPOINT",2008
"25709","13201","2103002000","PM25-PRI",0.00101028,"NONPOINT",2008
"25710","20067","2102002000","PM25-PRI",0,"NONPOINT",2008
"25711","13033","2103001000","PM25-PRI",0,"NONPOINT",2008
"25712","36051","2103001000","PM25-PRI",0,"NONPOINT",2008
"25713","13161","2102001000","PM25-PRI",0,"NONPOINT",2008
"25714","36027","2103002000","PM25-PRI",4.719095,"NONPOINT",2008
"25715","36089","2103002000","PM25-PRI",2.02187,"NONPOINT",2008
"25716","17041","2103001000","PM25-PRI",0,"NONPOINT",2008
"25717","36069","2103002000","PM25-PRI",2.20566,"NONPOINT",2008
"25718","47117","2103002000","PM25-PRI",0.0985545,"NONPOINT",2008
"25719","13243","2103002000","PM25-PRI",0.00100795,"NONPOINT",2008
"25720","13139","2102001000","PM25-PRI",0,"NONPOINT",2008
"25721","40127","2102002000","PM25-PRI",0.0232376,"NONPOINT",2008
"25722","22109","2102002000","PM25-PRI",0.79014,"NONPOINT",2008
"25723","13195","2102002000","PM25-PRI",1.06647,"NONPOINT",2008
"25724","16029","2103002000","PM25-PRI",1.269,"NONPOINT",2008
"25725","13011","2102002000","PM25-PRI",0.539586,"NONPOINT",2008
"25726","37029","2102002000","PM25-PRI",0,"NONPOINT",2008
"25727","47103","2103001000","PM25-PRI",0.00266166,"NONPOINT",2008
"25728","17145","2103001000","PM25-PRI",0,"NONPOINT",2008
"25729","13089","2103002000","PM25-PRI",0.171584,"NONPOINT",2008
"25730","17181","2103002000","PM25-PRI",0,"NONPOINT",2008
"25731","47091","2103001000","PM25-PRI",0.000967809,"NONPOINT",2008
"25732","20069","2102002000","PM25-PRI",0,"NONPOINT",2008
"25733","46025","2103002000","PM25-PRI",0.00140961,"NONPOINT",2008
"25734","40139","2102002000","PM25-PRI",0.335197,"NONPOINT",2008
"25735","36019","2103002000","PM25-PRI",1.7921,"NONPOINT",2008
"25736","40005","2102002000","PM25-PRI",0.0681636,"NONPOINT",2008
"25737","01065","2103002000","PM25-PRI",0,"NONPOINT",2008
"25738","13157","2102001000","PM25-PRI",0,"NONPOINT",2008
"25739","01015","2103002000","PM25-PRI",0,"NONPOINT",2008
"25740","20065","2102002000","PM25-PRI",0,"NONPOINT",2008
"25741","40057","2103002000","PM25-PRI",0.00106492,"NONPOINT",2008
"25742","17029","2103001000","PM25-PRI",0,"NONPOINT",2008
"25743","16013","2102002000","PM25-PRI",0,"NONPOINT",2008
"25744","20021","2102002000","PM25-PRI",0,"NONPOINT",2008
"25745","13209","2103002000","PM25-PRI",0.000641845,"NONPOINT",2008
"25746","36093","2102001000","PM25-PRI",0,"NONPOINT",2008
"25747","16013","2103002000","PM25-PRI",16.16,"NONPOINT",2008
"25748","17177","2102002000","PM25-PRI",0,"NONPOINT",2008
"25749","13117","2103001000","PM25-PRI",0,"NONPOINT",2008
"25750","36003","2103001000","PM25-PRI",0,"NONPOINT",2008
"25751","17019","2102002000","PM25-PRI",0,"NONPOINT",2008
"25752","20185","2102002000","PM25-PRI",0,"NONPOINT",2008
"25753","13193","2103002000","PM25-PRI",0.00116694,"NONPOINT",2008
"25754","37111","2102002000","PM25-PRI",0,"NONPOINT",2008
"25755","40003","2103002000","PM25-PRI",0.00132261,"NONPOINT",2008
"25756","47139","2102001000","PM25-PRI",0.0509075,"NONPOINT",2008
"25757","16041","2103002000","PM25-PRI",1.953,"NONPOINT",2008
"25758","20167","2102001000","PM25-PRI",0,"NONPOINT",2008
"25759","04001","2103002000","PM25-PRI",0.00491005,"NONPOINT",2008
"25760","51025","2102002000","PM25-PRI",1.9614,"NONPOINT",2008
"25761","46003","2103001000","PM25-PRI",0,"NONPOINT",2008
"25762","20169","2102002000","PM25-PRI",0,"NONPOINT",2008
"25763","47095","2103002000","PM25-PRI",0.0158391,"NONPOINT",2008
"25764","47001","2103001000","PM25-PRI",0.0189222,"NONPOINT",2008
"25765","47019","2102002000","PM25-PRI",18.5022,"NONPOINT",2008
"25766","17049","2102002000","PM25-PRI",0,"NONPOINT",2008
"25767","13247","2102001000","PM25-PRI",0,"NONPOINT",2008
"25768","51630","2102002000","PM25-PRI",1.5798,"NONPOINT",2008
"25769","47155","2102002000","PM25-PRI",11.5106,"NONPOINT",2008
"25770","36111","2103002000","PM25-PRI",2.68588,"NONPOINT",2008
"25771","20107","2102002000","PM25-PRI",0,"NONPOINT",2008
"25772","17111","2102002000","PM25-PRI",0,"NONPOINT",2008
"25773","20151","2102001000","PM25-PRI",0,"NONPOINT",2008
"25774","01037","2103001000","PM25-PRI",0.00102192,"NONPOINT",2008
"25775","13207","2103001000","PM25-PRI",0,"NONPOINT",2008
"25776","17177","2103001000","PM25-PRI",0,"NONPOINT",2008
"25777","36075","2102001000","PM25-PRI",0,"NONPOINT",2008
"25778","37083","2102002000","PM25-PRI",0,"NONPOINT",2008
"25779","51001","2102002000","PM25-PRI",8.9187,"NONPOINT",2008
"25780","37055","2103002000","PM25-PRI",1.68019,"NONPOINT",2008
"25781","51059","2103002000","PM25-PRI",3.1051,"NONPOINT",2008
"25782","13159","2103001000","PM25-PRI",0,"NONPOINT",2008
"25783","47007","2103002000","PM25-PRI",0.0129535,"NONPOINT",2008
"25784","47073","2102002000","PM25-PRI",0,"NONPOINT",2008
"25785","13083","2102002000","PM25-PRI",1.4445,"NONPOINT",2008
"25786","13261","2102001000","PM25-PRI",0,"NONPOINT",2008
"25787","17051","2103002000","PM25-PRI",0,"NONPOINT",2008
"25788","40083","2103002000","PM25-PRI",0.00944178,"NONPOINT",2008
"25789","13001","2103001000","PM25-PRI",0,"NONPOINT",2008
"25790","13095","2102002000","PM25-PRI",41.5792,"NONPOINT",2008
"25791","20081","2102002000","PM25-PRI",0,"NONPOINT",2008
"25792","13241","2102002000","PM25-PRI",0.898887,"NONPOINT",2008
"25793","01131","2103001000","PM25-PRI",0.00274807,"NONPOINT",2008
"25794","17129","2102002000","PM25-PRI",0,"NONPOINT",2008
"25795","36111","2102002000","PM25-PRI",4.449245,"NONPOINT",2008
"25796","37157","2103002000","PM25-PRI",1.65959,"NONPOINT",2008
"25797","20021","2102001000","PM25-PRI",0,"NONPOINT",2008
"25798","17201","2102002000","PM25-PRI",0,"NONPOINT",2008
"25799","51057","2103002000","PM25-PRI",0.0198,"NONPOINT",2008
"25800","13299","2102002000","PM25-PRI",4.19934,"NONPOINT",2008
"25801","47129","2103001000","PM25-PRI",0.00080558,"NONPOINT",2008
"25802","01111","2103002000","PM25-PRI",0,"NONPOINT",2008
"25803","17175","2103001000","PM25-PRI",0,"NONPOINT",2008
"25804","20033","2102001000","PM25-PRI",0,"NONPOINT",2008
"25805","13163","2102001000","PM25-PRI",0,"NONPOINT",2008
"25806","36115","2102001000","PM25-PRI",0,"NONPOINT",2008
"25807","54101","2102002000","PM25-PRI",0.266,"NONPOINT",2008
"25808","13037","2102002000","PM25-PRI",2.41517,"NONPOINT",2008
"25809","46109","2103001000","PM25-PRI",0,"NONPOINT",2008
"25810","51115","2102002000","PM25-PRI",0.4114,"NONPOINT",2008
"25811","20173","2102002000","PM25-PRI",0,"NONPOINT",2008
"25812","47067","2103002000","PM25-PRI",0.0106468,"NONPOINT",2008
"25813","13199","2103001000","PM25-PRI",0,"NONPOINT",2008
"25814","36035","2102002000","PM25-PRI",2.30321,"NONPOINT",2008
"25815","20015","2102002000","PM25-PRI",0,"NONPOINT",2008
"25816","13205","2102002000","PM25-PRI",15.987,"NONPOINT",2008
"25817","40011","2102002000","PM25-PRI",0.0840426,"NONPOINT",2008
"25818","01023","2103001000","PM25-PRI",0.00314813,"NONPOINT",2008
"25819","13305","2102001000","PM25-PRI",0,"NONPOINT",2008
"25820","47095","2103001000","PM25-PRI",0.000431725,"NONPOINT",2008
"25821","17121","2102002000","PM25-PRI",0,"NONPOINT",2008
"25822","34029","2102001000","PM25-PRI",0,"NONPOINT",2008
"25823","37137","2102002000","PM25-PRI",0,"NONPOINT",2008
"25824","47117","2102001000","PM25-PRI",0.570872,"NONPOINT",2008
"25825","01011","2102002000","PM25-PRI",0,"NONPOINT",2008
"25826","47041","2103001000","PM25-PRI",0.00139251,"NONPOINT",2008
"25827","51099","2103002000","PM25-PRI",0.0328,"NONPOINT",2008
"25828","36023","2102002000","PM25-PRI",2.18334,"NONPOINT",2008
"25829","13319","2103001000","PM25-PRI",0,"NONPOINT",2008
"25830","37101","2102002000","PM25-PRI",0,"NONPOINT",2008
"25831","20115","2102002000","PM25-PRI",0,"NONPOINT",2008
"25832","47149","2102002000","PM25-PRI",145.104,"NONPOINT",2008
"25833","34003","2103001000","PM25-PRI",0,"NONPOINT",2008
"25834","17177","2102001000","PM25-PRI",0,"NONPOINT",2008
"25835","17161","2102002000","PM25-PRI",0,"NONPOINT",2008
"25836","37185","2102002000","PM25-PRI",0,"NONPOINT",2008
"25837","13187","2103002000","PM25-PRI",0.00283359,"NONPOINT",2008
"25838","46009","2103001000","PM25-PRI",0,"NONPOINT",2008
"25839","13231","2102001000","PM25-PRI",0,"NONPOINT",2008
"25840","13119","2102002000","PM25-PRI",2.46201,"NONPOINT",2008
"25841","17201","2102001000","PM25-PRI",0,"NONPOINT",2008
"25842","37125","2102002000","PM25-PRI",0,"NONPOINT",2008
"25843","13007","2102001000","PM25-PRI",0,"NONPOINT",2008
"25844","17009","2102002000","PM25-PRI",0,"NONPOINT",2008
"25845","46083","2103002000","PM25-PRI",0.0362295,"NONPOINT",2008
"25846","47183","2103001000","PM25-PRI",0.00366249,"NONPOINT",2008
"25847","13173","2102001000","PM25-PRI",0,"NONPOINT",2008
"25848","22061","2102002000","PM25-PRI",0.360113,"NONPOINT",2008
"25849","47159","2102002000","PM25-PRI",13.5475,"NONPOINT",2008
"25850","01021","2103002000","PM25-PRI",0,"NONPOINT",2008
"25851","47121","2103001000","PM25-PRI",0.000500979,"NONPOINT",2008
"25852","20181","2102001000","PM25-PRI",0,"NONPOINT",2008
"25853","17155","2103002000","PM25-PRI",0,"NONPOINT",2008
"25854","22031","2102002000","PM25-PRI",0.218054,"NONPOINT",2008
"25855","17125","2103001000","PM25-PRI",0,"NONPOINT",2008
"25856","01039","2103001000","PM25-PRI",0.0143209,"NONPOINT",2008
"25857","17007","2103002000","PM25-PRI",0,"NONPOINT",2008
"25858","13231","2103001000","PM25-PRI",0,"NONPOINT",2008
"25859","51149","2102002000","PM25-PRI",2.9331,"NONPOINT",2008
"25860","36037","2102001000","PM25-PRI",0,"NONPOINT",2008
"25861","37013","2102002000","PM25-PRI",0,"NONPOINT",2008
"25862","36119","2102001000","PM25-PRI",0,"NONPOINT",2008
"25863","17081","2102001000","PM25-PRI",0,"NONPOINT",2008
"25864","17165","2102002000","PM25-PRI",0,"NONPOINT",2008
"25865","13045","2103001000","PM25-PRI",0,"NONPOINT",2008
"25866","13237","2102002000","PM25-PRI",10.0337,"NONPOINT",2008
"25867","01013","2103001000","PM25-PRI",0.00753916,"NONPOINT",2008
"25868","20137","2102002000","PM25-PRI",0,"NONPOINT",2008
"25869","01007","2103002000","PM25-PRI",0,"NONPOINT",2008
"25870","36077","2103002000","PM25-PRI",1.27349,"NONPOINT",2008
"25871","40065","2103002000","PM25-PRI",0.0138685,"NONPOINT",2008
"25872","51007","2102002000","PM25-PRI",1.7587,"NONPOINT",2008
"25873","47025","2103002000","PM25-PRI",0.0945508,"NONPOINT",2008
"25874","36115","2103001000","PM25-PRI",0,"NONPOINT",2008
"25875","17051","2103001000","PM25-PRI",0,"NONPOINT",2008
"25876","46081","2103002000","PM25-PRI",0.012464,"NONPOINT",2008
"25877","13043","2102001000","PM25-PRI",0,"NONPOINT",2008
"25878","40017","2102002000","PM25-PRI",0.558283,"NONPOINT",2008
"25879","20057","2102001000","PM25-PRI",0,"NONPOINT",2008
"25880","37167","2102002000","PM25-PRI",0,"NONPOINT",2008
"25881","37099","2103002000","PM25-PRI",0.862914,"NONPOINT",2008
"25882","16031","2102002000","PM25-PRI",0,"NONPOINT",2008
"25883","51620","2103002000","PM25-PRI",0.0239,"NONPOINT",2008
"25884","13307","2102002000","PM25-PRI",0.440489,"NONPOINT",2008
"25885","20033","2102002000","PM25-PRI",0,"NONPOINT",2008
"25886","17147","2102001000","PM25-PRI",0,"NONPOINT",2008
"25887","51650","2102002000","PM25-PRI",10.8204,"NONPOINT",2008
"25888","13177","2102002000","PM25-PRI",0.305567,"NONPOINT",2008
"25889","13275","2103002000","PM25-PRI",0.00954054,"NONPOINT",2008
"25890","40133","2103002000","PM25-PRI",0.00732441,"NONPOINT",2008
"25891","17107","2102001000","PM25-PRI",0,"NONPOINT",2008
"25892","47139","2102002000","PM25-PRI",3.1647,"NONPOINT",2008
"25893","51069","2102002000","PM25-PRI",20.8241,"NONPOINT",2008
"25894","36105","2102002000","PM25-PRI",1.12287,"NONPOINT",2008
"25895","51051","2102002000","PM25-PRI",0.2981,"NONPOINT",2008
"25896","13181","2102002000","PM25-PRI",0.0888516,"NONPOINT",2008
"25897","13005","2102002000","PM25-PRI",1.92474,"NONPOINT",2008
"25898","13305","2103001000","PM25-PRI",0,"NONPOINT",2008
"25899","36085","2103002000","PM25-PRI",3.290955,"NONPOINT",2008
"25900","46029","2103001000","PM25-PRI",0,"NONPOINT",2008
"25901","13021","2102001000","PM25-PRI",0,"NONPOINT",2008
"25902","36047","2102002000","PM25-PRI",28.8818,"NONPOINT",2008
"25903","01113","2103001000","PM25-PRI",0.0136866,"NONPOINT",2008
"25904","13071","2103001000","PM25-PRI",0,"NONPOINT",2008
"25905","13269","2102001000","PM25-PRI",0,"NONPOINT",2008
"25906","40063","2102002000","PM25-PRI",0.0145235,"NONPOINT",2008
"25907","47107","2103002000","PM25-PRI",0.19763,"NONPOINT",2008
"25908","51017","2103002000","PM25-PRI",0.0054,"NONPOINT",2008
"25909","17063","2102001000","PM25-PRI",0,"NONPOINT",2008
"25910","13019","2102001000","PM25-PRI",0,"NONPOINT",2008
"25911","47171","2103001000","PM25-PRI",0.00192854,"NONPOINT",2008
"25912","01027","2103002000","PM25-PRI",0,"NONPOINT",2008
"25913","20087","2102002000","PM25-PRI",0,"NONPOINT",2008
"25914","37063","2102002000","PM25-PRI",0,"NONPOINT",2008
"25915","17105","2103002000","PM25-PRI",0,"NONPOINT",2008
"25916","17011","2102001000","PM25-PRI",0,"NONPOINT",2008
"25917","20043","2102001000","PM25-PRI",0,"NONPOINT",2008
"25918","17173","2102002000","PM25-PRI",0,"NONPOINT",2008
"25919","16061","2102002000","PM25-PRI",0,"NONPOINT",2008
"25920","20103","2102001000","PM25-PRI",0,"NONPOINT",2008
"25921","46065","2103002000","PM25-PRI",0.00207733,"NONPOINT",2008
"25922","17005","2102002000","PM25-PRI",0,"NONPOINT",2008
"25923","54103","2102002000","PM25-PRI",2.61,"NONPOINT",2008
"25924","20147","2102001000","PM25-PRI",0,"NONPOINT",2008
"25925","01051","2102001000","PM25-PRI",0,"NONPOINT",2008
"25926","16081","2103002000","PM25-PRI",3.501,"NONPOINT",2008
"25927","47183","2102002000","PM25-PRI",19.6959,"NONPOINT",2008
"25928","01101","2102001000","PM25-PRI",0,"NONPOINT",2008
"25929","01081","2103002000","PM25-PRI",0,"NONPOINT",2008
"25930","17019","2103002000","PM25-PRI",0,"NONPOINT",2008
"25931","13165","2103002000","PM25-PRI",0.000892791,"NONPOINT",2008
"25932","37057","2103002000","PM25-PRI",2.61379,"NONPOINT",2008
"25933","13035","2102002000","PM25-PRI",5.28882,"NONPOINT",2008
"25934","51075","2103002000","PM25-PRI",0.0497,"NONPOINT",2008
"25935","13093","2103002000","PM25-PRI",0.00111566,"NONPOINT",2008
"25936","37163","2102002000","PM25-PRI",0,"NONPOINT",2008
"25937","17091","2102002000","PM25-PRI",0,"NONPOINT",2008
"25938","36053","2102001000","PM25-PRI",0,"NONPOINT",2008
"25939","47019","2103001000","PM25-PRI",0.00539161,"NONPOINT",2008
"25940","37117","2102002000","PM25-PRI",0,"NONPOINT",2008
"25941","40101","2103002000","PM25-PRI",0.0340164,"NONPOINT",2008
"25942","01079","2103001000","PM25-PRI",0.00651388,"NONPOINT",2008
"25943","01027","2102002000","PM25-PRI",0,"NONPOINT",2008
"25944","40069","2102002000","PM25-PRI",0.143601,"NONPOINT",2008
"25945","34021","2102002000","PM25-PRI",0,"NONPOINT",2008
"25946","46027","2103001000","PM25-PRI",0,"NONPOINT",2008
"25947","13229","2103001000","PM25-PRI",0,"NONPOINT",2008
"25948","22081","2102002000","PM25-PRI",0.0891669,"NONPOINT",2008
"25949","17163","2102001000","PM25-PRI",0,"NONPOINT",2008
"25950","51147","2102002000","PM25-PRI",1.4308,"NONPOINT",2008
"25951","51520","2103002000","PM25-PRI",0.0573,"NONPOINT",2008
"25952","01119","2103002000","PM25-PRI",0,"NONPOINT",2008
"25953","01067","2102002000","PM25-PRI",0,"NONPOINT",2008
"25954","13055","2102001000","PM25-PRI",0,"NONPOINT",2008
"25955","37093","2102002000","PM25-PRI",0,"NONPOINT",2008
"25956","34007","2102001000","PM25-PRI",0,"NONPOINT",2008
"25957","51185","2102002000","PM25-PRI",10.5104,"NONPOINT",2008
"25958","37007","2103002000","PM25-PRI",0.389362,"NONPOINT",2008
"25959","47051","2102001000","PM25-PRI",0.468919,"NONPOINT",2008
"25960","54009","2102002000","PM25-PRI",3.656,"NONPOINT",2008
"25961","17075","2102001000","PM25-PRI",0,"NONPOINT",2008
"25962","54077","2102002000","PM25-PRI",1.436,"NONPOINT",2008
"25963","13159","2102001000","PM25-PRI",0,"NONPOINT",2008
"25964","01059","2103002000","PM25-PRI",0,"NONPOINT",2008
"25965","20097","2102002000","PM25-PRI",0,"NONPOINT",2008
"25966","17027","2102002000","PM25-PRI",0,"NONPOINT",2008
"25967","20191","2102001000","PM25-PRI",0,"NONPOINT",2008
"25968","51640","2102002000","PM25-PRI",2.5695,"NONPOINT",2008
"25969","01039","2102001000","PM25-PRI",0,"NONPOINT",2008
"25970","17077","2102001000","PM25-PRI",0,"NONPOINT",2008
"25971","13017","2103002000","PM25-PRI",0.00284138,"NONPOINT",2008
"25972","17127","2102002000","PM25-PRI",0,"NONPOINT",2008
"25973","01077","2103001000","PM25-PRI",0.0410639,"NONPOINT",2008
"25974","13229","2102002000","PM25-PRI",0.676159,"NONPOINT",2008
"25975","17177","2103002000","PM25-PRI",0,"NONPOINT",2008
"25976","34041","2103002000","PM25-PRI",0,"NONPOINT",2008
"25977","13151","2102002000","PM25-PRI",17.2532,"NONPOINT",2008
"25978","36071","2103001000","PM25-PRI",0,"NONPOINT",2008
"25979","25021","2102002000","PM25-PRI",0,"NONPOINT",2008
"25980","20071","2102002000","PM25-PRI",0,"NONPOINT",2008
"25981","16055","2103002000","PM25-PRI",59.86,"NONPOINT",2008
"25982","51515","2102002000","PM25-PRI",4.3103,"NONPOINT",2008
"25983","13265","2102001000","PM25-PRI",0,"NONPOINT",2008
"25984","51600","2102002000","PM25-PRI",1.091,"NONPOINT",2008
"25985","40103","2103002000","PM25-PRI",0.00341889,"NONPOINT",2008
"25986","37151","2103002000","PM25-PRI",2.58596,"NONPOINT",2008
"25987","34017","2103002000","PM25-PRI",0,"NONPOINT",2008
"25988","17133","2103001000","PM25-PRI",0,"NONPOINT",2008
"25989","17053","2103002000","PM25-PRI",0,"NONPOINT",2008
"25990","51775","2103002000","PM25-PRI",0.0883,"NONPOINT",2008
"25991","13297","2102001000","PM25-PRI",0,"NONPOINT",2008
"25992","47053","2103002000","PM25-PRI",0.19356,"NONPOINT",2008
"25993","01029","2102002000","PM25-PRI",0,"NONPOINT",2008
"25994","01009","2102001000","PM25-PRI",0,"NONPOINT",2008
"25995","20135","2102002000","PM25-PRI",0,"NONPOINT",2008
"25996","01057","2103001000","PM25-PRI",0.00448231,"NONPOINT",2008
"25997","37053","2103002000","PM25-PRI",0.461306,"NONPOINT",2008
"25998","13315","2103001000","PM25-PRI",0,"NONPOINT",2008
"25999","36051","2102001000","PM25-PRI",0,"NONPOINT",2008
"26000","01131","2103002000","PM25-PRI",0,"NONPOINT",2008
"26001","47061","2102002000","PM25-PRI",1.97054,"NONPOINT",2008
"26002","37099","2102002000","PM25-PRI",0,"NONPOINT",2008
"26003","37075","2102002000","PM25-PRI",0,"NONPOINT",2008
"26004","13085","2103002000","PM25-PRI",0.00339622,"NONPOINT",2008
"26005","16025","2102002000","PM25-PRI",0,"NONPOINT",2008
"26006","36083","2103001000","PM25-PRI",0,"NONPOINT",2008
"26007","54095","2102002000","PM25-PRI",0.9154,"NONPOINT",2008
"26008","47147","2102001000","PM25-PRI",0.90995,"NONPOINT",2008
"26009","22083","2102002000","PM25-PRI",0.10619,"NONPOINT",2008
"26010","47131","2102001000","PM25-PRI",0.808455,"NONPOINT",2008
"26011","17191","2102002000","PM25-PRI",0,"NONPOINT",2008
"26012","16017","2103002000","PM25-PRI",14.65,"NONPOINT",2008
"26013","01083","2102001000","PM25-PRI",0,"NONPOINT",2008
"26014","22001","2102002000","PM25-PRI",0.453738,"NONPOINT",2008
"26015","47049","2102002000","PM25-PRI",4.59477,"NONPOINT",2008
"26016","22033","2102002000","PM25-PRI",2.31915,"NONPOINT",2008
"26017","01075","2103001000","PM25-PRI",0.00353014,"NONPOINT",2008
"26018","01023","2102001000","PM25-PRI",0,"NONPOINT",2008
"26019","36011","2103001000","PM25-PRI",0,"NONPOINT",2008
"26020","16067","2102002000","PM25-PRI",0,"NONPOINT",2008
"26021","20185","2102001000","PM25-PRI",0,"NONPOINT",2008
"26022","40033","2103002000","PM25-PRI",0.00225205,"NONPOINT",2008
"26023","37199","2103002000","PM25-PRI",0.279428,"NONPOINT",2008
"26024","13077","2103002000","PM25-PRI",0.0156891,"NONPOINT",2008
"26025","37121","2102002000","PM25-PRI",0,"NONPOINT",2008
"26026","47103","2103002000","PM25-PRI",0.097651,"NONPOINT",2008
"26027","17073","2102001000","PM25-PRI",0,"NONPOINT",2008
"26028","13215","2102002000","PM25-PRI",19.3265,"NONPOINT",2008
"26029","54029","2102002000","PM25-PRI",5.777,"NONPOINT",2008
"26030","17087","2102001000","PM25-PRI",0,"NONPOINT",2008
"26031","04019","2103002000","PM25-PRI",0.16727,"NONPOINT",2008
"26032","13233","2103001000","PM25-PRI",0,"NONPOINT",2008
"26033","17083","2103002000","PM25-PRI",0,"NONPOINT",2008
"26034","17049","2103002000","PM25-PRI",0,"NONPOINT",2008
"26035","51107","2102002000","PM25-PRI",26.2134,"NONPOINT",2008
"26036","20205","2102002000","PM25-PRI",0,"NONPOINT",2008
"26037","20177","2102001000","PM25-PRI",0,"NONPOINT",2008
"26038","16043","2103002000","PM25-PRI",1.458,"NONPOINT",2008
"26039","13249","2103001000","PM25-PRI",0,"NONPOINT",2008
"26040","13293","2102002000","PM25-PRI",5.80261,"NONPOINT",2008
"26041","13283","2102001000","PM25-PRI",0,"NONPOINT",2008
"26042","13267","2102002000","PM25-PRI",0.0531697,"NONPOINT",2008
"26043","13267","2103002000","PM25-PRI",0.0020275,"NONPOINT",2008
"26044","47083","2102002000","PM25-PRI",2.34002,"NONPOINT",2008
"26045","46053","2103001000","PM25-PRI",0,"NONPOINT",2008
"26046","46037","2103001000","PM25-PRI",0,"NONPOINT",2008
"26047","22063","2102002000","PM25-PRI",0.265677,"NONPOINT",2008
"26048","13147","2102002000","PM25-PRI",2.97672,"NONPOINT",2008
"26049","01113","2102002000","PM25-PRI",0,"NONPOINT",2008
"26050","36083","2103002000","PM25-PRI",2.50628,"NONPOINT",2008
"26051","17125","2102001000","PM25-PRI",0,"NONPOINT",2008
"26052","13267","2102001000","PM25-PRI",0,"NONPOINT",2008
"26053","17113","2102001000","PM25-PRI",0,"NONPOINT",2008
"26054","17041","2102001000","PM25-PRI",0,"NONPOINT",2008
"26055","51003","2102002000","PM25-PRI",18.2308,"NONPOINT",2008
"26056","46093","2103001000","PM25-PRI",0,"NONPOINT",2008
"26057","36047","2102001000","PM25-PRI",0,"NONPOINT",2008
"26058","36117","2102002000","PM25-PRI",6.01855,"NONPOINT",2008
"26059","46107","2103002000","PM25-PRI",0.00128596,"NONPOINT",2008
"26060","01081","2102001000","PM25-PRI",0,"NONPOINT",2008
"26061","01121","2102001000","PM25-PRI",0,"NONPOINT",2008
"26062","40061","2102002000","PM25-PRI",0.0149108,"NONPOINT",2008
"26063","17085","2102001000","PM25-PRI",0,"NONPOINT",2008
"26064","20119","2102001000","PM25-PRI",0,"NONPOINT",2008
"26065","22065","2102002000","PM25-PRI",0.0182387,"NONPOINT",2008
"26066","13057","2102001000","PM25-PRI",0,"NONPOINT",2008
"26067","51710","2102002000","PM25-PRI",36.0204,"NONPOINT",2008
"26068","13303","2102001000","PM25-PRI",0,"NONPOINT",2008
"26069","40099","2103002000","PM25-PRI",0.00414192,"NONPOINT",2008
"26070","47053","2102001000","PM25-PRI",0.615066,"NONPOINT",2008
"26071","37137","2103002000","PM25-PRI",0.215694,"NONPOINT",2008
"26072","40029","2103002000","PM25-PRI",0.00130953,"NONPOINT",2008
"26073","34009","2103001000","PM25-PRI",0,"NONPOINT",2008
"26074","16063","2102002000","PM25-PRI",0,"NONPOINT",2008
"26075","13273","2103002000","PM25-PRI",0.00103165,"NONPOINT",2008
"26076","20111","2102002000","PM25-PRI",0,"NONPOINT",2008
"26077","01127","2103001000","PM25-PRI",0.0235579,"NONPOINT",2008
"26078","17029","2102002000","PM25-PRI",0,"NONPOINT",2008
"26079","51540","2103002000","PM25-PRI",0.1971,"NONPOINT",2008
"26080","13037","2102001000","PM25-PRI",0,"NONPOINT",2008
"26081","37145","2103002000","PM25-PRI",0.671295,"NONPOINT",2008
"26082","46065","2103001000","PM25-PRI",0,"NONPOINT",2008
"26083","40137","2102002000","PM25-PRI",0.444419,"NONPOINT",2008
"26084","47025","2102002000","PM25-PRI",28.677,"NONPOINT",2008
"26085","16083","2102002000","PM25-PRI",0,"NONPOINT",2008
"26086","16063","2103002000","PM25-PRI",0.8501,"NONPOINT",2008
"26087","51095","2103002000","PM25-PRI",0.1451,"NONPOINT",2008
"26088","37073","2103002000","PM25-PRI",0.11063,"NONPOINT",2008
"26089","47177","2103002000","PM25-PRI",0.153954,"NONPOINT",2008
"26090","40099","2102002000","PM25-PRI",0.0468625,"NONPOINT",2008
"26091","51133","2103002000","PM25-PRI",0.0108,"NONPOINT",2008
"26092","16057","2103002000","PM25-PRI",11.55,"NONPOINT",2008
"26093","46059","2103001000","PM25-PRI",0,"NONPOINT",2008
"26094","22025","2102002000","PM25-PRI",0.0512709,"NONPOINT",2008
"26095","37193","2103002000","PM25-PRI",1.33549,"NONPOINT",2008
"26096","47101","2103002000","PM25-PRI",0.0400374,"NONPOINT",2008
"26097","47027","2102002000","PM25-PRI",2.98423,"NONPOINT",2008
"26098","40079","2103002000","PM25-PRI",0.0119888,"NONPOINT",2008
"26099","16003","2102002000","PM25-PRI",0,"NONPOINT",2008
"26100","47161","2102001000","PM25-PRI",0,"NONPOINT",2008
"26101","17055","2103002000","PM25-PRI",0,"NONPOINT",2008
"26102","13021","2103001000","PM25-PRI",0,"NONPOINT",2008
"26103","47163","2103002000","PM25-PRI",1.07435,"NONPOINT",2008
"26104","13063","2103001000","PM25-PRI",0,"NONPOINT",2008
